order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,skin_type,mrp,cost_price,gross_margin,margin_pct,real_revenue,real_cost,real_margin,real_margin_pct,order_status,order_date,sales_channel
OI001684,O01033,P016,1,299,10,269.1,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,269.1,117,152.10000000000002,56.52,Delivered,2024-01-20,Website
OI001685,O01034,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2025-12-28,Website
OI001686,O01034,P024,3,799,5,2277.15,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,2277.15,1116,1161.15,50.99,Delivered,2025-12-28,Website
OI001689,O01036,P005,3,699,10,1887.3,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1887.3,954,933.3,49.45,Delivered,2024-12-12,Mobile App
OI001690,O01036,P003,1,699,0,699.0,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,699.0,315,384.0,54.94,Delivered,2024-12-12,Mobile App
OI001691,O01037,P016,1,299,20,239.2,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,239.2,117,122.19999999999999,51.09,Delivered,2024-01-23,Website
OI001692,O01037,P010,1,399,20,319.2,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,319.2,162,157.2,49.25,Delivered,2024-01-23,Website
OI001693,O01038,P002,2,599,20,958.4,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,958.4,530,428.4,44.7,Delivered,2024-11-18,Mobile App
OI001694,O01039,P013,1,399,20,319.2,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,319.2,168,151.2,47.37,Delivered,2024-08-13,Mobile App
OI001696,O01041,P011,1,349,15,296.65,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,296.65,148,148.64999999999998,50.11,Delivered,2024-09-22,Marketplace
OI001697,O01041,P015,1,449,10,404.1,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,404.1,192,212.10000000000002,52.49,Delivered,2024-09-22,Marketplace
OI001698,O01042,P016,1,299,5,284.05,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,284.05,117,167.05,58.81,Delivered,2024-11-15,Marketplace
OI001699,O01043,P018,1,349,0,349.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,349.0,143,206.0,59.03,Delivered,2025-12-05,Mobile App
OI001700,O01043,P004,1,649,20,519.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,519.2,292,227.20000000000005,43.76,Delivered,2025-12-05,Mobile App
OI001701,O01043,P006,2,599,0,1198.0,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1198.0,516,682.0,56.93,Delivered,2025-12-05,Mobile App
OI001702,O01044,P010,1,399,10,359.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,359.1,162,197.10000000000002,54.89,Delivered,2025-06-27,Website
OI001703,O01044,P025,2,599,20,958.4,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,958.4,532,426.4,44.49,Delivered,2025-06-27,Website
OI001704,O01045,P006,1,599,15,509.15,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,509.15,258,251.14999999999998,49.33,Delivered,2025-10-06,Mobile App
OI001705,O01045,P009,2,349,0,698.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,698.0,290,408.0,58.45,Delivered,2025-10-06,Mobile App
OI001706,O01046,P003,1,699,15,594.15,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,594.15,315,279.15,46.98,Delivered,2024-08-13,Mobile App
OI001707,O01047,P021,1,399,5,379.05,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,379.05,157,222.05,58.58,Delivered,2025-01-26,Mobile App
OI001708,O01047,P005,2,699,15,1188.3,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1188.3,636,552.3,46.48,Delivered,2025-01-26,Mobile App
OI001711,O01049,P008,1,799,20,639.2,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,639.2,358,281.20000000000005,43.99,Delivered,2024-07-05,Marketplace
OI001712,O01049,P006,1,599,15,509.15,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,509.15,258,251.14999999999998,49.33,Delivered,2024-07-05,Marketplace
OI001713,O01050,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2025-02-12,Website
OI001714,O01050,P026,1,449,20,359.2,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,359.2,182,177.2,49.33,Delivered,2025-02-12,Website
OI001715,O01051,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2024-11-10,Website
OI001716,O01052,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2025-11-11,Website
OI001717,O01052,P001,1,549,15,466.65,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,466.65,247,219.64999999999998,47.07,Delivered,2025-11-11,Website
OI001719,O01054,P017,1,299,10,269.1,Oat Extract Gentle Cleanser,Cleanser,Sensitive / Dry,299,121,178,59.53,269.1,121,148.10000000000002,55.04,Delivered,2024-06-26,Mobile App
OI001720,O01054,P013,3,399,5,1137.15,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,1137.15,504,633.1500000000001,55.68,Delivered,2024-06-26,Mobile App
OI001721,O01054,P024,1,799,15,679.15,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,679.15,372,307.15,45.23,Delivered,2024-06-26,Mobile App
OI001723,O01056,P009,2,349,5,663.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,663.1,290,373.1,56.27,Delivered,2025-10-15,Website
OI001724,O01056,P010,1,399,15,339.15,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,339.15,162,177.14999999999998,52.23,Delivered,2025-10-15,Website
OI001725,O01057,P004,1,649,15,551.65,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,551.65,292,259.65,47.07,Delivered,2024-10-30,Marketplace
OI001726,O01057,P005,1,699,0,699.0,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,699.0,318,381.0,54.51,Delivered,2024-10-30,Marketplace
OI001727,O01058,P023,1,499,15,424.15,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,424.15,221,203.14999999999998,47.9,Delivered,2025-06-07,Mobile App
OI001728,O01059,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-10-11,Website
OI001729,O01060,P024,1,799,10,719.1,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,719.1,372,347.1,48.27,Delivered,2024-12-22,Website
OI001730,O01061,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-11-13,Mobile App
OI001731,O01061,P013,1,399,15,339.15,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,339.15,168,171.14999999999998,50.46,Delivered,2024-11-13,Mobile App
OI001732,O01062,P012,2,449,5,853.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,853.1,394,459.1,53.82,Delivered,2024-09-06,Mobile App
OI001733,O01062,P025,2,599,5,1138.1,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1138.1,532,606.0999999999999,53.26,Delivered,2024-09-06,Mobile App
OI001734,O01062,P016,1,299,10,269.1,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,269.1,117,152.10000000000002,56.52,Delivered,2024-09-06,Mobile App
OI001735,O01063,P006,1,599,25,449.25,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,449.25,258,191.25,42.57,Delivered,2025-07-09,Website
OI001736,O01064,P005,1,699,10,629.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,629.1,318,311.1,49.45,Delivered,2024-08-19,Mobile App
OI001737,O01064,P025,2,599,10,1078.2,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1078.2,532,546.2,50.66,Delivered,2024-08-19,Mobile App
OI001738,O01065,P009,1,349,20,279.2,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,279.2,145,134.2,48.07,Delivered,2025-01-28,Website
OI001739,O01065,P014,1,499,0,499.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,499.0,211,288.0,57.72,Delivered,2025-01-28,Website
OI001740,O01066,P014,1,499,10,449.1,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,449.1,211,238.10000000000002,53.02,Delivered,2025-03-31,Mobile App
OI001741,O01067,P019,1,399,5,379.05,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,379.05,166,213.05,56.21,Delivered,2024-06-03,Mobile App
OI001742,O01068,P019,2,399,10,718.2,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,718.2,332,386.20000000000005,53.77,Delivered,2024-06-15,Website
OI001743,O01068,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2024-06-15,Website
OI001744,O01069,P011,1,349,10,314.1,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,314.1,148,166.10000000000002,52.88,Delivered,2025-03-24,Website
OI001745,O01069,P016,1,299,20,239.2,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,239.2,117,122.19999999999999,51.09,Delivered,2025-03-24,Website
OI001746,O01070,P009,1,349,15,296.65,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,296.65,145,151.64999999999998,51.12,Delivered,2025-01-24,Marketplace
OI001747,O01071,P022,3,499,0,1497.0,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,1497.0,654,843.0,56.31,Delivered,2025-10-23,Website
OI001748,O01072,P005,1,699,10,629.1,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,629.1,318,311.1,49.45,Delivered,2025-08-12,Website
OI001749,O01073,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2024-12-03,Website
OI001750,O01073,P022,1,499,25,374.25,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,374.25,218,156.25,41.75,Delivered,2024-12-03,Website
OI001751,O01074,P014,2,499,10,898.2,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,898.2,422,476.20000000000005,53.02,Delivered,2024-01-01,Mobile App
OI001752,O01075,P028,1,249,10,224.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,224.1,92,132.1,58.95,Delivered,2024-09-24,Website
OI001753,O01075,P010,1,399,15,339.15,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,339.15,162,177.14999999999998,52.23,Delivered,2024-09-24,Website
OI001754,O01076,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2025-02-28,Mobile App
OI001755,O01077,P010,2,399,5,758.1,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,758.1,324,434.1,57.26,Delivered,2024-02-14,Website
OI001756,O01077,P025,2,599,0,1198.0,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,1198.0,532,666.0,55.59,Delivered,2024-02-14,Website
OI001757,O01077,P004,1,649,5,616.55,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,616.55,292,324.54999999999995,52.64,Delivered,2024-02-14,Website
OI001758,O01078,P001,1,549,20,439.2,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,439.2,247,192.2,43.76,Delivered,2024-11-18,Mobile App
OI001759,O01079,P010,1,399,15,339.15,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,339.15,162,177.14999999999998,52.23,Delivered,2025-02-02,Website
OI001760,O01080,P002,1,599,20,479.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,479.2,265,214.2,44.7,Delivered,2024-12-07,Mobile App
OI001761,O01080,P018,2,349,0,698.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,698.0,286,412.0,59.03,Delivered,2024-12-07,Mobile App
OI001762,O01080,P009,1,349,10,314.1,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,314.1,145,169.10000000000002,53.84,Delivered,2024-12-07,Mobile App
OI001763,O01081,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2025-04-19,Mobile App
OI001764,O01081,P013,1,399,0,399.0,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,399.0,168,231.0,57.89,Delivered,2025-04-19,Mobile App
OI001765,O01082,P025,1,599,10,539.1,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,539.1,266,273.1,50.66,Delivered,2025-08-15,Website
OI001766,O01083,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2024-08-23,Website
OI001767,O01084,P023,1,499,0,499.0,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,499.0,221,278.0,55.71,Delivered,2024-12-30,Website
OI001768,O01085,P015,2,449,25,673.5,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,673.5,384,289.5,42.98,Delivered,2024-10-28,Mobile App
OI001769,O01086,P013,1,399,5,379.05,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,379.05,168,211.05,55.68,Delivered,2025-07-01,Website
OI001770,O01087,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2025-12-09,Marketplace
OI001771,O01087,P021,1,399,0,399.0,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,399.0,157,242.0,60.65,Delivered,2025-12-09,Marketplace
OI001772,O01088,P004,2,649,10,1168.2,Alpha Arbutin 2% Serum,Serum,All Skin Types,649,292,357,55.01,1168.2,584,584.2,50.01,Delivered,2024-10-12,Website
OI001777,O01090,P018,2,349,10,628.2,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,628.2,286,342.20000000000005,54.47,Delivered,2025-10-28,Mobile App
OI001778,O01091,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-05-17,Website
OI001779,O01091,P022,1,499,15,424.15,Multi-Peptide Eye Cream,Eye Care,Mature / Dry,499,218,281,56.31,424.15,218,206.14999999999998,48.6,Delivered,2025-05-17,Website
OI001780,O01091,P002,1,599,20,479.2,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,479.2,265,214.2,44.7,Delivered,2025-05-17,Website
OI001781,O01092,P002,1,599,5,569.05,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,569.05,265,304.04999999999995,53.43,Delivered,2024-05-20,Marketplace
OI001782,O01093,P024,1,799,5,759.05,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,759.05,372,387.04999999999995,50.99,Delivered,2024-12-02,Website
OI001783,O01094,P014,2,499,0,998.0,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,998.0,422,576.0,57.72,Delivered,2025-05-29,Mobile App
OI001784,O01094,P028,2,249,5,473.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,473.1,184,289.1,61.11,Delivered,2025-05-29,Mobile App
OI001787,O01096,P008,1,799,15,679.15,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,679.15,358,321.15,47.29,Delivered,2025-03-09,Website
OI001788,O01096,P012,1,449,15,381.65,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,381.65,197,184.64999999999998,48.38,Delivered,2025-03-09,Website
OI001789,O01097,P014,1,499,25,374.25,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,374.25,211,163.25,43.62,Delivered,2024-05-09,Website
OI001790,O01098,P013,2,399,15,678.3,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,678.3,336,342.29999999999995,50.46,Delivered,2024-11-10,Website
OI001791,O01099,P020,1,349,5,331.55,Rose Water Hydrating Toner,Toner,All Skin Types,349,139,210,60.17,331.55,139,192.55,58.08,Delivered,2024-08-05,Website
OI001792,O01099,P012,2,449,0,898.0,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,898.0,394,504.0,56.12,Delivered,2024-08-05,Website
OI001793,O01100,P015,3,449,25,1010.25,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,1010.25,576,434.25,42.98,Delivered,2025-02-14,Mobile App
OI001794,O01100,P013,2,399,5,758.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,758.1,336,422.1,55.68,Delivered,2025-02-14,Mobile App
OI001795,O01101,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2025-11-12,Mobile App
OI001796,O01102,P014,3,499,10,1347.3,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,1347.3,633,714.3,53.02,Delivered,2025-08-13,Website
OI001797,O01103,P025,1,599,15,509.15,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,509.15,266,243.14999999999998,47.76,Delivered,2025-01-21,Mobile App
OI001798,O01104,P028,1,249,0,249.0,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,249.0,92,157.0,63.05,Delivered,2025-01-17,Website
OI001799,O01105,P026,1,449,0,449.0,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,449.0,182,267.0,59.47,Delivered,2024-10-04,Mobile App
OI001800,O01105,P014,1,499,5,474.05,SPF 60 PA++++ Sunscreen,Sunscreen,All Skin Types,499,211,288,57.72,474.05,211,263.05,55.49,Delivered,2024-10-04,Mobile App
OI001801,O01106,P018,1,349,10,314.1,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,314.1,143,171.10000000000002,54.47,Delivered,2025-09-13,Website
OI001807,O01109,P006,1,599,15,509.15,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,509.15,258,251.14999999999998,49.33,Delivered,2024-07-29,Marketplace
OI001810,O01111,P018,1,349,0,349.0,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,349.0,143,206.0,59.03,Delivered,2024-03-28,Website
OI001811,O01112,P002,1,599,15,509.15,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,509.15,265,244.14999999999998,47.95,Delivered,2024-10-24,Website
OI001812,O01113,P011,3,349,20,837.6,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,837.6,444,393.6,46.99,Delivered,2024-05-27,Mobile App
OI001813,O01113,P018,1,349,5,331.55,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,331.55,143,188.55,56.87,Delivered,2024-05-27,Mobile App
OI001814,O01114,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2025-10-25,Website
OI001815,O01115,P026,1,449,0,449.0,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,449.0,182,267.0,59.47,Delivered,2024-02-21,Mobile App
OI001816,O01116,P001,1,549,10,494.1,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,494.1,247,247.10000000000002,50.01,Delivered,2025-02-28,Website
OI001817,O01117,P011,1,349,0,349.0,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,349.0,148,201.0,57.59,Delivered,2025-01-24,Mobile App
OI001818,O01118,P021,1,399,20,319.2,Caffeine Under Eye Cream,Eye Care,All Skin Types,399,157,242,60.65,319.2,157,162.2,50.81,Delivered,2025-06-05,Website
OI001819,O01119,P011,1,349,25,261.75,Sepicalm 3% Moisturizer,Moisturizer,Sensitive,349,148,201,57.59,261.75,148,113.75,43.46,Delivered,2024-04-24,Mobile App
OI001820,O01119,P001,2,549,15,933.3,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,933.3,494,439.29999999999995,47.07,Delivered,2024-04-24,Mobile App
OI001821,O01119,P006,1,599,15,509.15,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,509.15,258,251.14999999999998,49.33,Delivered,2024-04-24,Mobile App
OI001822,O01119,P006,2,599,0,1198.0,Hyaluronic Acid 2% Serum,Serum,Dry / Dehydrated,599,258,341,56.93,1198.0,516,682.0,56.93,Delivered,2024-04-24,Mobile App
OI001823,O01120,P018,2,349,15,593.3,Glycolic Acid Face Cleanser,Cleanser,Normal / Oily,349,143,206,59.03,593.3,286,307.29999999999995,51.8,Delivered,2024-05-27,Mobile App
OI001824,O01121,P015,1,449,5,426.55,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,426.55,192,234.55,54.99,Delivered,2025-04-30,Mobile App
OI001825,O01122,P008,1,799,0,799.0,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,799.0,358,441.0,55.19,Delivered,2025-10-17,Mobile App
OI001826,O01122,P009,1,349,5,331.55,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,331.55,145,186.55,56.27,Delivered,2025-10-17,Mobile App
OI001829,O01124,P010,3,399,25,897.75,Vitamin B5 Moisturizer,Moisturizer,All Skin Types,399,162,237,59.4,897.75,486,411.75,45.86,Delivered,2024-01-10,Website
OI001830,O01124,P016,1,299,0,299.0,Salicylic Acid Face Cleanser,Cleanser,Oily / Acne-Prone,299,117,182,60.87,299.0,117,182.0,60.87,Delivered,2024-01-10,Website
OI001831,O01125,P026,2,449,5,853.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,853.1,364,489.1,57.33,Delivered,2024-03-28,Mobile App
OI001832,O01125,P019,1,399,15,339.15,PHA 3% Alcohol-Free Toner,Toner,Sensitive,399,166,233,58.4,339.15,166,173.14999999999998,51.05,Delivered,2024-03-28,Mobile App
OI001833,O01126,P005,3,699,5,1992.15,Retinol 0.3% Face Serum,Serum,Normal / Dry,699,318,381,54.51,1992.15,954,1038.15,52.11,Delivered,2024-10-02,Website
OI001834,O01127,P024,1,799,0,799.0,Hair Growth Actives Serum,Hair Care,Scalp Care,799,372,427,53.44,799.0,372,427.0,53.44,Delivered,2025-05-18,Website
OI001835,O01128,P015,1,449,15,381.65,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,381.65,192,189.64999999999998,49.69,Delivered,2024-09-11,Website
OI001836,O01128,P001,1,549,0,549.0,2% Salicylic Acid Face Serum,Serum,Oily / Acne-Prone,549,247,302,55.01,549.0,247,302.0,55.01,Delivered,2024-09-11,Website
OI001837,O01129,P026,1,449,10,404.1,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,404.1,182,222.10000000000002,54.96,Delivered,2025-08-04,Website
OI001838,O01130,P002,2,599,5,1138.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,1138.1,530,608.0999999999999,53.43,Delivered,2024-08-18,Website
OI001839,O01130,P023,3,499,5,1422.15,Anti-Dandruff Shampoo,Hair Care,Scalp Care,499,221,278,55.71,1422.15,663,759.1500000000001,53.38,Delivered,2024-08-18,Website
OI001840,O01131,P012,1,449,10,404.1,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,404.1,197,207.10000000000002,51.25,Delivered,2024-05-01,Website
OI001841,O01131,P002,1,599,5,569.05,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,569.05,265,304.04999999999995,53.43,Delivered,2024-05-01,Website
OI001842,O01131,P002,1,599,10,539.1,10% Niacinamide Face Serum,Serum,Oily / Combination,599,265,334,55.76,539.1,265,274.1,50.84,Delivered,2024-05-01,Website
OI001843,O01132,P008,2,799,10,1438.2,Granactive Retinoid 2% Serum,Serum,Normal / Mature,799,358,441,55.19,1438.2,716,722.2,50.22,Delivered,2024-11-08,Website
OI001844,O01133,P003,2,699,15,1188.3,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,1188.3,630,558.3,46.98,Delivered,2024-10-06,Website
OI001845,O01134,P025,1,599,0,599.0,Bond Repair Shampoo,Hair Care,Hair Care,599,266,333,55.59,599.0,266,333.0,55.59,Delivered,2024-04-03,Website
OI001846,O01135,P009,1,349,0,349.0,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,349.0,145,204.0,58.45,Delivered,2024-03-12,Website
OI001847,O01135,P028,2,249,5,473.1,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,473.1,184,289.1,61.11,Delivered,2024-03-12,Website
OI001848,O01136,P026,2,449,25,673.5,Body Lotion with Niacinamide,Body Care,All Skin Types,449,182,267,59.47,673.5,364,309.5,45.95,Delivered,2025-07-27,Website
OI001849,O01136,P015,1,449,0,449.0,Aqualogica Lightweight Sunscreen,Sunscreen,Oily / Combination,449,192,257,57.24,449.0,192,257.0,57.24,Delivered,2025-07-27,Website
OI001850,O01137,P003,1,699,0,699.0,Vitamin C 10% Face Serum,Serum,All Skin Types,699,315,384,54.94,699.0,315,384.0,54.94,Delivered,2025-08-12,Website
OI001851,O01138,P013,1,399,10,359.1,SPF 50 Sunscreen,Sunscreen,All Skin Types,399,168,231,57.89,359.1,168,191.10000000000002,53.22,Delivered,2025-10-04,Mobile App
OI001854,O01141,P009,2,349,15,593.3,Ceramide Moisturizer,Moisturizer,Dry / Sensitive,349,145,204,58.45,593.3,290,303.29999999999995,51.12,Delivered,2024-11-06,Website
OI001855,O01141,P028,1,249,5,236.55,Lip Balm SPF 30,Lip Care,All Skin Types,249,92,157,63.05,236.55,92,144.55,61.11,Delivered,2024-11-06,Website
OI001856,O01141,P012,1,449,5,426.55,Marula Oil 5% Moisturizer,Moisturizer,Dry,449,197,252,56.12,426.55,197,229.55,53.82,Delivered,2024-11-06,Website
